,kma_jid,t_max,hu,lag1_t_max,lag1_hu,lag2_t_max,lag2_hu,lag3_t_max,lag3_hu,lag4_t_max,lag4_hu,lag5_t_max,lag5_hu,lag6_t_max,lag6_hu,lag7_t_max,lag7_hu,pd_in,date,place,month,day_of_week,day,weekdayname,holiday,isHW,lag1_isHW,lag2_isHW,lag3_isHW,lag4_isHW,lag5_isHW,lag6_isHW,lag7_isHW,HW_diff,lag1_HW_diff,lag2_HW_diff,lag3_HW_diff,lag4_HW_diff,lag5_HW_diff,lag6_HW_diff,lag7_HW_diff,is_first,is_weekend
2502,20160605_GN,26.922727273000003,65.977272727,22.659090909,81.55909090899999,28.204545455,55.731818182,26.736363636,56.240909091000006,26.122727273000002,52.23636363600001,30.290909091,58.622727273,31.013636364,60.240909091000006,26.127272726999998,76.231818182,3,2016-06-05,GN,6,6,5,Sunday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True
2503,20160605_GW,27.0,62.783333333,25.166666666999998,57.777777778,28.383333333000003,51.105555556000006,26.8,51.166666667,26.033333333,53.772222221999996,27.616666666999997,58.333333333,27.122222221999998,64.261111111,27.066666667,61.711111111,1,2016-06-05,GW,6,6,5,Sunday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True
2504,20160605_IC,28.75,66.96,23.66,81.37,24.44,70.86,25.49,66.42,27.57,64.65,23.08,91.33,24.68,83.85,24.44,84.47,2,2016-06-05,IC,6,6,5,Sunday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True
2505,20160605_JB,28.866666666999997,67.086666667,21.226666667,80.2,28.433333333,62.186666667,27.586666667,67.82,27.526666666999997,68.34,26.853333333000002,67.226666667,27.513333333000002,70.313333333,25.24,72.21333333300001,0,2016-06-05,JB,6,6,5,Sunday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True
2506,20160605_JJ,22.5,82.45,22.75,88.55,26.75,58.25,24.25,55.75,22.75,68.85,25.1,58.7,25.55,69.55,19.25,94.15,0,2016-06-05,JJ,6,6,5,Sunday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True
2507,20160605_JN,24.881818181999996,75.772727273,21.063636364,89.06363636399999,26.8,65.654545455,25.940909090999998,69.495454545,26.845454545,66.604545455,27.05,66.0,28.827272726999997,67.68636363600001,25.281818182,77.381818182,2,2016-06-05,JN,6,6,5,Sunday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True
2508,20160605_SU,32.2,47.3,26.3,51.8,27.7,48.1,29.1,38.3,29.9,45.8,27.6,63.6,28.9,57.3,27.6,56.1,5,2016-06-05,SU,6,6,5,Sunday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True
2509,20160605_US,22.7,83.1,23.9,79.9,28.2,51.4,23.8,65.9,21.6,63.5,30.3,54.3,26.8,72.5,26.7,65.8,0,2016-06-05,US,6,6,5,Sunday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True
2510,20160606_BS,20.4,85.9,25.1,73.3,23.8,78.8,25.7,49.4,24.0,60.5,23.6,53.5,30.5,55.1,26.6,62.3,11,2016-06-06,BS,6,0,6,Monday,True,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2511,20160606_CB,22.726666666999996,67.406666667,30.146666666999998,51.506666667,23.113333333000003,62.273333333000004,28.726666666999996,53.206666667,28.846666666999997,44.273333333000004,27.686666666999997,49.233333333000004,28.313333333000003,58.246666667,28.893333333,55.246666667,2,2016-06-06,CB,6,0,6,Monday,True,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2512,20160606_CN,24.1375,78.06875,29.675,66.7,21.58125,79.50625,28.01875,67.7,27.38125,71.0125,28.04375,68.4125,26.25,76.68125,27.96875,72.8625,7,2016-06-06,CN,6,0,6,Monday,True,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2513,20160606_DG,19.3,87.4,25.6,67.8,23.0,71.0,31.2,44.8,28.0,54.8,25.1,52.0,30.8,47.1,32.3,52.9,6,2016-06-06,DG,6,0,6,Monday,True,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2514,20160606_DJ,24.5,73.8,30.3,59.3,22.0,77.0,29.0,60.1,29.3,51.1,28.4,59.1,27.9,64.9,29.4,66.0,0,2016-06-06,DJ,6,0,6,Monday,True,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2515,20160606_GB,20.841666667000002,82.56666666699999,26.304166666999997,65.458333333,23.608333333,65.3375,29.716666667,50.833333333,26.875,53.433333333,25.1,53.070833333,30.025,53.066666667,28.016666667,60.416666667,13,2016-06-06,GB,6,0,6,Monday,True,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2516,20160606_GG,26.74047619,57.545238095,31.133333333000003,55.019047619,24.928571429,60.611904761999995,27.816666667,55.688095238,28.788095238,47.504761905,29.20952381,54.285714286,27.321428571,71.48095238100001,28.523809524,64.25952381,17,2016-06-06,GG,6,0,6,Monday,True,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2517,20160606_GJ,22.4,86.6,26.2,75.5,22.2,86.8,28.6,61.8,28.4,70.8,28.8,66.6,28.6,60.8,29.9,61.9,0,2016-06-06,GJ,6,0,6,Monday,True,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2518,20160606_GN,20.195454545,84.35,26.922727273000003,65.977272727,22.659090909,81.55909090899999,28.204545455,55.731818182,26.736363636,56.240909091000006,26.122727273000002,52.23636363600001,30.290909091,58.622727273,31.013636364,60.240909091000006,8,2016-06-06,GN,6,0,6,Monday,True,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2519,20160606_GW,25.15,67.84444444399999,27.0,62.783333333,25.166666666999998,57.777777778,28.383333333000003,51.105555556000006,26.8,51.166666667,26.033333333,53.772222221999996,27.616666666999997,58.333333333,27.122222221999998,64.261111111,4,2016-06-06,GW,6,0,6,Monday,True,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2520,20160606_IC,25.56,70.28,28.75,66.96,23.66,81.37,24.44,70.86,25.49,66.42,27.57,64.65,23.08,91.33,24.68,83.85,5,2016-06-06,IC,6,0,6,Monday,True,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2521,20160606_JB,23.226666666999996,77.606666667,28.866666666999997,67.086666667,21.226666667,80.2,28.433333333,62.186666667,27.586666667,67.82,27.526666666999997,68.34,26.853333333000002,67.226666667,27.513333333000002,70.313333333,10,2016-06-06,JB,6,0,6,Monday,True,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2522,20160606_JJ,21.6,91.85,22.5,82.45,22.75,88.55,26.75,58.25,24.25,55.75,22.75,68.85,25.1,58.7,25.55,69.55,0,2016-06-06,JJ,6,0,6,Monday,True,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2523,20160606_JN,22.072727273,83.927272727,24.881818181999996,75.772727273,21.063636364,89.06363636399999,26.8,65.654545455,25.940909090999998,69.495454545,26.845454545,66.604545455,27.05,66.0,28.827272726999997,67.68636363600001,6,2016-06-06,JN,6,0,6,Monday,True,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2524,20160606_SU,28.4,49.1,32.2,47.3,26.3,51.8,27.7,48.1,29.1,38.3,29.9,45.8,27.6,63.6,28.9,57.3,16,2016-06-06,SU,6,0,6,Monday,True,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2525,20160606_US,18.9,96.6,22.7,83.1,23.9,79.9,28.2,51.4,23.8,65.9,21.6,63.5,30.3,54.3,26.8,72.5,1,2016-06-06,US,6,0,6,Monday,True,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2526,20160607_BS,25.4,85.4,20.4,85.9,25.1,73.3,23.8,78.8,25.7,49.4,24.0,60.5,23.6,53.5,30.5,55.1,99,2016-06-07,BS,6,1,7,Tuesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2527,20160607_CB,26.766666667,67.56,22.726666666999996,67.406666667,30.146666666999998,51.506666667,23.113333333000003,62.273333333000004,28.726666666999996,53.206666667,28.846666666999997,44.273333333000004,27.686666666999997,49.233333333000004,28.313333333000003,58.246666667,53,2016-06-07,CB,6,1,7,Tuesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2528,20160607_CN,26.325,77.1,24.1375,78.06875,29.675,66.7,21.58125,79.50625,28.01875,67.7,27.38125,71.0125,28.04375,68.4125,26.25,76.68125,69,2016-06-07,CN,6,1,7,Tuesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2529,20160607_DG,28.4,73.6,19.3,87.4,25.6,67.8,23.0,71.0,31.2,44.8,28.0,54.8,25.1,52.0,30.8,47.1,71,2016-06-07,DG,6,1,7,Tuesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2530,20160607_DJ,26.7,75.6,24.5,73.8,30.3,59.3,22.0,77.0,29.0,60.1,29.3,51.1,28.4,59.1,27.9,64.9,48,2016-06-07,DJ,6,1,7,Tuesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2531,20160607_GB,26.566666667,76.025,20.841666667000002,82.56666666699999,26.304166666999997,65.458333333,23.608333333,65.3375,29.716666667,50.833333333,26.875,53.433333333,25.1,53.070833333,30.025,53.066666667,84,2016-06-07,GB,6,1,7,Tuesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2532,20160607_GG,26.819047619000003,72.097619048,26.74047619,57.545238095,31.133333333000003,55.019047619,24.928571429,60.611904761999995,27.816666667,55.688095238,28.788095238,47.504761905,29.20952381,54.285714286,27.321428571,71.48095238100001,286,2016-06-07,GG,6,1,7,Tuesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2533,20160607_GJ,25.2,85.5,22.4,86.6,26.2,75.5,22.2,86.8,28.6,61.8,28.4,70.8,28.8,66.6,28.6,60.8,67,2016-06-07,GJ,6,1,7,Tuesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2534,20160607_GN,26.231818181999998,81.077272727,20.195454545,84.35,26.922727273000003,65.977272727,22.659090909,81.55909090899999,28.204545455,55.731818182,26.736363636,56.240909091000006,26.122727273000002,52.23636363600001,30.290909091,58.622727273,92,2016-06-07,GN,6,1,7,Tuesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2535,20160607_GW,25.583333333000002,74.088888889,25.15,67.84444444399999,27.0,62.783333333,25.166666666999998,57.777777778,28.383333333000003,51.105555556000006,26.8,51.166666667,26.033333333,53.772222221999996,27.616666666999997,58.333333333,60,2016-06-07,GW,6,1,7,Tuesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2536,20160607_IC,24.86,89.55,25.56,70.28,28.75,66.96,23.66,81.37,24.44,70.86,25.49,66.42,27.57,64.65,23.08,91.33,58,2016-06-07,IC,6,1,7,Tuesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2537,20160607_JB,25.713333333,79.4,23.226666666999996,77.606666667,28.866666666999997,67.086666667,21.226666667,80.2,28.433333333,62.186666667,27.586666667,67.82,27.526666666999997,68.34,26.853333333000002,67.226666667,101,2016-06-07,JB,6,1,7,Tuesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2538,20160607_JJ,23.35,93.55,21.6,91.85,22.5,82.45,22.75,88.55,26.75,58.25,24.25,55.75,22.75,68.85,25.1,58.7,15,2016-06-07,JJ,6,1,7,Tuesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2539,20160607_JN,24.268181818000002,86.8,22.072727273,83.927272727,24.881818181999996,75.772727273,21.063636364,89.06363636399999,26.8,65.654545455,25.940909090999998,69.495454545,26.845454545,66.604545455,27.05,66.0,93,2016-06-07,JN,6,1,7,Tuesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2540,20160607_SU,25.9,69.5,28.4,49.1,32.2,47.3,26.3,51.8,27.7,48.1,29.1,38.3,29.9,45.8,27.6,63.6,273,2016-06-07,SU,6,1,7,Tuesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2541,20160607_US,24.4,90.4,18.9,96.6,22.7,83.1,23.9,79.9,28.2,51.4,23.8,65.9,21.6,63.5,30.3,54.3,22,2016-06-07,US,6,1,7,Tuesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2542,20160608_BS,22.2,89.1,25.4,85.4,20.4,85.9,25.1,73.3,23.8,78.8,25.7,49.4,24.0,60.5,23.6,53.5,84,2016-06-08,BS,6,2,8,Wednesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2543,20160608_CB,26.593333333,65.68,26.766666667,67.56,22.726666666999996,67.406666667,30.146666666999998,51.506666667,23.113333333000003,62.273333333000004,28.726666666999996,53.206666667,28.846666666999997,44.273333333000004,27.686666666999997,49.233333333000004,36,2016-06-08,CB,6,2,8,Wednesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2544,20160608_CN,26.05,78.8875,26.325,77.1,24.1375,78.06875,29.675,66.7,21.58125,79.50625,28.01875,67.7,27.38125,71.0125,28.04375,68.4125,62,2016-06-08,CN,6,2,8,Wednesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2545,20160608_DG,24.7,87.0,28.4,73.6,19.3,87.4,25.6,67.8,23.0,71.0,31.2,44.8,28.0,54.8,25.1,52.0,75,2016-06-08,DG,6,2,8,Wednesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2546,20160608_DJ,27.1,72.1,26.7,75.6,24.5,73.8,30.3,59.3,22.0,77.0,29.0,60.1,29.3,51.1,28.4,59.1,34,2016-06-08,DJ,6,2,8,Wednesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2547,20160608_GB,23.979166666999998,84.883333333,26.566666667,76.025,20.841666667000002,82.56666666699999,26.304166666999997,65.458333333,23.608333333,65.3375,29.716666667,50.833333333,26.875,53.433333333,25.1,53.070833333,79,2016-06-08,GB,6,2,8,Wednesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2548,20160608_GG,26.964285714000003,73.704761905,26.819047619000003,72.097619048,26.74047619,57.545238095,31.133333333000003,55.019047619,24.928571429,60.611904761999995,27.816666667,55.688095238,28.788095238,47.504761905,29.20952381,54.285714286,227,2016-06-08,GG,6,2,8,Wednesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2549,20160608_GJ,26.4,75.8,25.2,85.5,22.4,86.6,26.2,75.5,22.2,86.8,28.6,61.8,28.4,70.8,28.8,66.6,31,2016-06-08,GJ,6,2,8,Wednesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2550,20160608_GN,24.313636364,86.118181818,26.231818181999998,81.077272727,20.195454545,84.35,26.922727273000003,65.977272727,22.659090909,81.55909090899999,28.204545455,55.731818182,26.736363636,56.240909091000006,26.122727273000002,52.23636363600001,90,2016-06-08,GN,6,2,8,Wednesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2551,20160608_GW,25.227777778000004,74.9,25.583333333000002,74.088888889,25.15,67.84444444399999,27.0,62.783333333,25.166666666999998,57.777777778,28.383333333000003,51.105555556000006,26.8,51.166666667,26.033333333,53.772222221999996,46,2016-06-08,GW,6,2,8,Wednesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2552,20160608_IC,22.75,95.61,24.86,89.55,25.56,70.28,28.75,66.96,23.66,81.37,24.44,70.86,25.49,66.42,27.57,64.65,49,2016-06-08,IC,6,2,8,Wednesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2553,20160608_JB,25.373333333,76.18,25.713333333,79.4,23.226666666999996,77.606666667,28.866666666999997,67.086666667,21.226666667,80.2,28.433333333,62.186666667,27.586666667,67.82,27.526666666999997,68.34,79,2016-06-08,JB,6,2,8,Wednesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2554,20160608_JJ,22.05,92.3,23.35,93.55,21.6,91.85,22.5,82.45,22.75,88.55,26.75,58.25,24.25,55.75,22.75,68.85,13,2016-06-08,JJ,6,2,8,Wednesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2555,20160608_JN,24.986363636,82.16818181800001,24.268181818000002,86.8,22.072727273,83.927272727,24.881818181999996,75.772727273,21.063636364,89.06363636399999,26.8,65.654545455,25.940909090999998,69.495454545,26.845454545,66.604545455,66,2016-06-08,JN,6,2,8,Wednesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2556,20160608_SU,27.7,65.9,25.9,69.5,28.4,49.1,32.2,47.3,26.3,51.8,27.7,48.1,29.1,38.3,29.9,45.8,236,2016-06-08,SU,6,2,8,Wednesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2557,20160608_US,24.2,93.5,24.4,90.4,18.9,96.6,22.7,83.1,23.9,79.9,28.2,51.4,23.8,65.9,21.6,63.5,12,2016-06-08,US,6,2,8,Wednesday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2558,20160609_BS,26.1,80.3,22.2,89.1,25.4,85.4,20.4,85.9,25.1,73.3,23.8,78.8,25.7,49.4,24.0,60.5,71,2016-06-09,BS,6,3,9,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2559,20160609_CB,30.046666666999997,60.526666667,26.593333333,65.68,26.766666667,67.56,22.726666666999996,67.406666667,30.146666666999998,51.506666667,23.113333333000003,62.273333333000004,28.726666666999996,53.206666667,28.846666666999997,44.273333333000004,28,2016-06-09,CB,6,3,9,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2560,20160609_CN,29.29375,74.225,26.05,78.8875,26.325,77.1,24.1375,78.06875,29.675,66.7,21.58125,79.50625,28.01875,67.7,27.38125,71.0125,51,2016-06-09,CN,6,3,9,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2561,20160609_DG,27.4,75.8,24.7,87.0,28.4,73.6,19.3,87.4,25.6,67.8,23.0,71.0,31.2,44.8,28.0,54.8,58,2016-06-09,DG,6,3,9,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2562,20160609_DJ,30.2,65.8,27.1,72.1,26.7,75.6,24.5,73.8,30.3,59.3,22.0,77.0,29.0,60.1,29.3,51.1,31,2016-06-09,DJ,6,3,9,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2563,20160609_GB,27.620833333,74.704166667,23.979166666999998,84.883333333,26.566666667,76.025,20.841666667000002,82.56666666699999,26.304166666999997,65.458333333,23.608333333,65.3375,29.716666667,50.833333333,26.875,53.433333333,64,2016-06-09,GB,6,3,9,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2564,20160609_GG,30.25952381,67.573809524,26.964285714000003,73.704761905,26.819047619000003,72.097619048,26.74047619,57.545238095,31.133333333000003,55.019047619,24.928571429,60.611904761999995,27.816666667,55.688095238,28.788095238,47.504761905,205,2016-06-09,GG,6,3,9,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2565,20160609_GJ,29.6,75.9,26.4,75.8,25.2,85.5,22.4,86.6,26.2,75.5,22.2,86.8,28.6,61.8,28.4,70.8,36,2016-06-09,GJ,6,3,9,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2566,20160609_GN,27.854545455,80.163636364,24.313636364,86.118181818,26.231818181999998,81.077272727,20.195454545,84.35,26.922727273000003,65.977272727,22.659090909,81.55909090899999,28.204545455,55.731818182,26.736363636,56.240909091000006,62,2016-06-09,GN,6,3,9,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2567,20160609_GW,27.744444444000003,71.733333333,25.227777778000004,74.9,25.583333333000002,74.088888889,25.15,67.84444444399999,27.0,62.783333333,25.166666666999998,57.777777778,28.383333333000003,51.105555556000006,26.8,51.166666667,37,2016-06-09,GW,6,3,9,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2568,20160609_IC,26.62,84.4,22.75,95.61,24.86,89.55,25.56,70.28,28.75,66.96,23.66,81.37,24.44,70.86,25.49,66.42,36,2016-06-09,IC,6,3,9,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2569,20160609_JB,29.053333333,73.06666666699999,25.373333333,76.18,25.713333333,79.4,23.226666666999996,77.606666667,28.866666666999997,67.086666667,21.226666667,80.2,28.433333333,62.186666667,27.586666667,67.82,87,2016-06-09,JB,6,3,9,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2570,20160609_JJ,23.55,88.9,22.05,92.3,23.35,93.55,21.6,91.85,22.5,82.45,22.75,88.55,26.75,58.25,24.25,55.75,9,2016-06-09,JJ,6,3,9,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2571,20160609_JN,27.927272727,80.754545455,24.986363636,82.16818181800001,24.268181818000002,86.8,22.072727273,83.927272727,24.881818181999996,75.772727273,21.063636364,89.06363636399999,26.8,65.654545455,25.940909090999998,69.495454545,50,2016-06-09,JN,6,3,9,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2572,20160609_SU,31.3,59.5,27.7,65.9,25.9,69.5,28.4,49.1,32.2,47.3,26.3,51.8,27.7,48.1,29.1,38.3,225,2016-06-09,SU,6,3,9,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2573,20160609_US,24.5,90.4,24.2,93.5,24.4,90.4,18.9,96.6,22.7,83.1,23.9,79.9,28.2,51.4,23.8,65.9,7,2016-06-09,US,6,3,9,Thursday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2574,20160610_BS,25.3,78.0,26.1,80.3,22.2,89.1,25.4,85.4,20.4,85.9,25.1,73.3,23.8,78.8,25.7,49.4,70,2016-06-10,BS,6,4,10,Friday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2575,20160610_CB,31.553333333,61.5,30.046666666999997,60.526666667,26.593333333,65.68,26.766666667,67.56,22.726666666999996,67.406666667,30.146666666999998,51.506666667,23.113333333000003,62.273333333000004,28.726666666999996,53.206666667,31,2016-06-10,CB,6,4,10,Friday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2576,20160610_CN,28.8375,80.315384615,29.29375,74.225,26.05,78.8875,26.325,77.1,24.1375,78.06875,29.675,66.7,21.58125,79.50625,28.01875,67.7,60,2016-06-10,CN,6,4,10,Friday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2577,20160610_DG,32.1,64.4,27.4,75.8,24.7,87.0,28.4,73.6,19.3,87.4,25.6,67.8,23.0,71.0,31.2,44.8,52,2016-06-10,DG,6,4,10,Friday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2578,20160610_DJ,31.2,67.8,30.2,65.8,27.1,72.1,26.7,75.6,24.5,73.8,30.3,59.3,22.0,77.0,29.0,60.1,30,2016-06-10,DJ,6,4,10,Friday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2579,20160610_GB,29.208333333000002,70.2125,27.620833333,74.704166667,23.979166666999998,84.883333333,26.566666667,76.025,20.841666667000002,82.56666666699999,26.304166666999997,65.458333333,23.608333333,65.3375,29.716666667,50.833333333,67,2016-06-10,GB,6,4,10,Friday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2580,20160610_GG,30.528571429,67.19,30.25952381,67.573809524,26.964285714000003,73.704761905,26.819047619000003,72.097619048,26.74047619,57.545238095,31.133333333000003,55.019047619,24.928571429,60.611904761999995,27.816666667,55.688095238,195,2016-06-10,GG,6,4,10,Friday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2581,20160610_GJ,29.7,75.6,29.6,75.9,26.4,75.8,25.2,85.5,22.4,86.6,26.2,75.5,22.2,86.8,28.6,61.8,40,2016-06-10,GJ,6,4,10,Friday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
2582,20160610_GN,27.868181818000004,75.495454545,27.854545455,80.163636364,24.313636364,86.118181818,26.231818181999998,81.077272727,20.195454545,84.35,26.922727273000003,65.977272727,22.659090909,81.55909090899999,28.204545455,55.731818182,68,2016-06-10,GN,6,4,10,Friday,False,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False
